395.532	306.433	336.153
367.3	292.777	310.835
449.328	312.886	364.423
408.724	301.188	339.633
356.613	275.508	300.767
363.417	284.027	329.785
404.722	308.795	352.751
394.401	317.72	345.426
391.699	303.314	341.34
358.062	292.924	321.357
377.66	294.546	329.684
367.416	271.88	305.548
389.172	297.314	331.986
439.192	316.823	366.143
398.544	306.971	343.411
372.591	291.948	320.48
367.179	295.174	317.87
395.036	292.46	330.731
367.519	300.122	327.007
390.545	290.418	329.149
408.855	304.99	345.304
393.245	303.295	326.544
412.355	316.306	350.307
371.202	300.07	330.656
392.239	288.604	320.883
342.352	290.295	314.276
338.65	275.901	289.023
364.963	285.148	307.56
397.574	330.053	348.855
445.128	338.359	387.624
460.433	349.758	380.503
392.676	302.827	323.575
336.386	283.44	313.133
371.224	307.787	357.275
365.014	293.372	331.956
350.948	290.214	323.577
367.468	283.164	301.394
382.731	289.211	335.019
408.865	321.831	348.456
406.311	292.126	348.266
379.706	305.238	334.939
375.141	292.509	323.041
415.053	303.579	334.833
382.181	292.965	309.962
387.858	294.702	320.828
380.159	281.578	332.584
353.111	276.715	309.282
392.303	285.33	335.877
361.064	292.835	328.452
342.233	289.955	306.346
362.185	281.19	304.771
349.361	273.255	313.235
414.996	316.47	345.996
421.412	327.897	371.43
378.054	287.936	324.979
357.67	282.055	322.621
424.368	331.873	360.229
411.696	331.164	346.044
390.929	314.089	351.445
332.912	264.755	290.583
402.326	313.061	353.295
372.183	291.443	316.999
388.174	290.484	317.495
418.01	321.066	359.778
322.617	270.172	293.821
372.518	285.342	312.309
409.502	317.233	349.709
418.644	322.549	361.989
390.239	287.976	315.562
409.134	296.882	328.419
364.748	270.998	318.054
386.016	287.684	326.09
385.229	297.458	335.942
390.651	284.64	317.31
372.059	286.092	317.704
412.921	298.114	337.996
384.281	283.463	310.038
385.917	286.17	309.825
375.712	301.711	331.608
428.281	315.652	363.602
402.448	311.335	350.63
379.627	300.147	333.611
411.152	309.771	342.749
371.491	289.362	323.053
390.368	296.617	334.499
387.946	292.05	319.737
377.797	302.198	334.465
363.986	302.935	335.058
395.803	305.225	330.337
420.809	324.086	342.015
413.408	318.695	352.851
401.022	306.124	332.131
396.422	313.009	354.771
380.59	292.677	331.081
405.536	310.704	336.674
395.371	307.729	344.104
385.634	313.595	344.274
415.485	302.068	329.381
381.788	286.614	326.583
396.161	295.576	311.441
354.657	285.769	313.58
332.938	261.337	292.374
361.38	286.986	319.022
402.319	301.01	332.971
388.766	291.129	330.083
430.207	326.676	364.909
375.788	295.93	332.535
358.535	275.436	316.373
382.639	290.061	325.786
405.434	306.211	331.963
381.556	310.417	347.463
388.089	297.317	323.332
380.642	289.442	326.021
371.396	285.998	315.399
410.05	303.22	349.58
392.924	285.251	318.074
397.251	308.419	344.396
453.562	333.119	366.422
426.73	324.35	366.2
372.089	291.811	315.238
389.39	310.606	335.583
367.57	285.773	322.002
341.337	280.343	317.462
366.449	266.344	309.287
410.498	312.814	349.395
383.7	289.834	320.116
375.7	295.514	323.174
350.969	303.261	324.472
386.865	307.771	334.943
389.412	295.15	335.757
423.098	307.322	363.125
431.443	303.552	346.638
352.908	285.218	306.085
364.206	291.651	321.176
394.476	298.419	341.021
385.113	298.073	328.75
367.272	284.755	316.506
411.069	339.644	382.858
349.654	273.516	307.426
405.043	303.923	345.626
382.817	284.308	313.163
429.291	295.992	344.959
414.166	310.492	357.753
414.98	300.741	341.116
371.42	281.393	314.693
397.077	295.941	345.306
401.953	321.325	356.944
378.914	284.598	322.308
381.679	295.944	322.428
402.92	322.384	363.087
390.145	311.917	339.311
360.094	295.534	330.957
346.789	268.369	299.655
337.38	280.795	315.954
407.945	315.505	360.13
426.736	320.92	364.624
418.088	306.769	353.505
369.513	283.566	319.462
403.5	314.192	335.623
329.291	271.653	303.077
377.351	285.658	314.888
379.352	280.246	310.499
424.572	317.882	353.273
374.016	299.489	327.852
398.102	323.109	351.83
416.051	316.572	350.624
382.812	304.822	342.003
399.364	290.859	322.324
400.894	310.257	347.376
408.066	328.368	366.767
366.174	288.63	316.799
334.866	275.312	301.888
376.854	290.259	326.656
341.104	272.727	291.711
356.153	281.941	306.253
354.165	270.966	294.275
365.365	286.441	312.668
418.592	326.131	358.832
372.94	301.127	337.283
403.66	299.719	351.027
401.422	303.385	330.056
370.873	266.807	307.322
383.022	304.215	334.091
443.013	318.089	360.201
371.142	270.544	299.073
430.174	313.867	359.961
382.434	287.609	331.894
392.476	311.155	341.889
383.04	281.361	313.324
401.429	301.304	338.833
362.269	276.885	308.767
426.564	329.046	365.415
353.11	282.572	319.588
391.211	315.874	350.168
404.351	282.073	324.46
440.364	329.293	366.86
425.678	335.834	378.966
366.024	279.812	310.062
386.771	306.008	333.211
352.928	293.21	322.603
442.09	338.926	386.533
445.155	327.958	380.231
356.9	285.717	312.899
423.701	328.285	370.618
410.037	326.178	340.287
411.556	310.404	332.684
366.257	273.913	312.096
383.024	298.298	344.131
375.549	306.002	337.857
346.831	262.08	297.457
395.562	306.7	327.987
398.898	306.079	336.515
401.105	332.897	371.146
412.826	316.675	353.766
357.243	287.143	317.041
370.055	286.358	329.78
344.114	269.38	295.833
379.748	290.33	328.877
418.583	309.667	355.43
402.035	307.625	336.479
396.655	303.684	345.183
438.713	308.982	354.825
424.725	324.059	349.911
391.549	296.018	336.665
369.332	303.098	323.99
358.6	284.017	316.757
411.726	312.953	355.466
413.997	319.595	355.663
357.283	298.261	313.916
406.676	316.891	344.644
392.059	314.396	361.189
396.251	310.225	342.065
370.812	292.52	322.428
381.899	286.446	324.583
352.385	279.755	315.476
382.593	280.793	305.367
377.004	287.272	329.444
414.163	327.844	361.481
423.545	321.67	357.854
433.08	334.091	365.392
350.048	308.322	318.465
371.321	304.049	337.076
385.914	301.114	341.954
410.518	314.807	348.069
378.804	290.655	327.855
375.061	292.359	323.13
423.536	329.54	362.782
429.613	314.583	354.855
398.842	306.876	348.311
390.86	297.689	336.248
392.37	308.6	330.083
368.278	282.399	324.583
412.506	320.682	351.46
458.518	347.814	397.467
420.47	309.457	354.674
372.261	272.758	310.322
397.88	303.736	330.17
422.948	319.267	367.414
394.353	305.601	337.678
379.538	282.584	329.913
417.165	329.105	353.811
393.163	307.188	345.299
332.017	263.097	296.686
375.043	303.127	328
382.645	306.073	343.947
401.68	299.403	347.192
377.448	300.615	330.044
383.606	282.796	314.096
378.025	286.316	319.378
422.742	311.426	353.497
354.768	267.558	306.911
362.933	305.399	328.162
409.578	323.383	352.825
424.478	314.662	355.182
392.003	310.051	331.95
419.005	325.791	377.121
395.859	307.053	332.303
358.832	290.923	312.942
411.628	288.841	317.26
400.041	299.034	339.384
432.893	302.331	349.275
397.74	314.879	362.268
398.278	299.815	344.434
413.188	316.947	348.48
363.003	303.717	332.417
388.747	307.873	346.807
374.707	282.402	312.192
389.633	303.238	324.487
378.568	293.622	314.361
420.56	312.111	347.197
388.601	296.361	336.952
413.058	298.778	345.021
400.531	294.747	333.994
417.405	325.771	355.846
415.738	325.376	365.232
366.568	278.71	306.026
378.595	287.059	311.56
405.285	297.007	343.909
393.208	305.202	342.019
357.975	283.024	311.367
382.196	301.253	325.349
379.005	306.237	331.589
447.099	340.591	382.691
406.292	291.257	329.944
409.799	315.41	364.72
436.019	320.772	350.126
402.567	298.693	337.288
413.935	302.286	338.047
369.353	272.457	307.54
384.281	297.689	331.248
364.123	266.694	307.119
394.9	298.196	327.905
340.736	274.476	298.179
414.435	306.321	337.51
357.097	293.037	305.791
389.9	302.799	336.335
401.248	303.123	336.259
391.75	313.942	349.789
379.74	300.581	334.924
427.423	320.14	356.28
349.355	280.501	315.048
373.753	300.155	343.291
427.404	334.537	361.16
381.1	308.051	337.958
382.592	283.818	315.861
388.147	296.224	326.287
389.521	312.81	335.299
398.44	315.428	345.109
399.365	313.164	351.597
386.136	302.387	331.451
374.653	294.824	328.457
432.079	324.687	388.042
364.449	298.31	326.8
417.371	301.378	330.743
404.936	305.507	354.768
393.328	308.62	337.785
429.714	341.829	379.576
351.674	270.857	300.486
375.639	295.601	336.604
390.596	308.28	339.872
408.438	305.676	340.277
405.139	303.185	341.908
366.317	282.58	298.191
446.51	325.643	366.399
400.178	300.299	332.097
400.225	299.764	343.297
384.676	292.176	327.517
386.002	290.626	334.766
439.088	315.577	356.096
397.014	291.421	323.637
359.325	286.915	323.196
388.213	283.756	316.257
423.931	308.512	343.384
403.977	314.143	347.617
